%!!
%!!  1998 Atmospheric delta 14C and radiocarbon ages from:
%!!
%!!  M. Stuiver, P. J. Reimer, E. Bard, J. W. Beck, G. S. Burr,
%!!  K. A. Hughen, B. Kromer, F. G. McCormac, J. v. d. Plicht 
%!!  and M. Spurk. INTCAL98 Radiocarbon Age Calibration, 24,000-0
%!!  cal BP. Radiocarbon 40, 1041-1083 (1998).  
%!!
%!! Time is given in kilo-years before 1950.
%!!
%!!
% Age           Delta 14C  
%                per mil  
2.3450		-5.0000
2.3550		-12.1000
2.3650		-17.7000
2.3750		-15.0000
2.3850		-15.7000
2.3950		-11.5000
2.4050		-13.4000
2.4150		-10.5000
2.4250		-7.0000
2.4350		-8.5000
2.4450		-6.7000
2.4550		-6.0000
2.4650		-4.8000
2.4750		-7.7000
2.4850		-3.7000
2.4950		-7.9000
2.5050		-7.1000
2.5150		-7.2000
2.5250		-5.8000
2.5350		-1.9000
2.5450		-4.0000
2.5550		-3.9000
2.5650		-0.5000
2.5750		0.2000
2.5850		2.4000
2.5950		5.1000
2.6050		7.5000
2.6150		6.4000
2.6250		3.2000
2.6350		10.5000
2.6450		12.5000
2.6550		15.1000
2.6650		16.0000
2.6750		18.1000
2.6850		19.4000
2.6950		20.4000
2.7050		21.7000
2.7150		12.7000
2.7250		13.9000
2.7350		14.0000
2.7450		10.3000
2.7550		3.5000
2.7650		2.6000
2.7750		2.8000
2.7850		-2.4000
2.7950		-3.2000
2.8050		-1.5000
2.8150		-0.9000
2.8250		0.5000
2.8350		4.7000
2.8450		3.5000
2.8550		0.1000
2.8650		1.2000
2.8750		-1.0000
2.8850		-0.6000
2.8950		-1.9000
2.9050		-0.3000
2.9150		5.8000
2.9250		1.5000
2.9350		2.5000
2.9450		4.8000
2.9550		1.2000
2.9650		1.1000
2.9750		1.0000
2.9850		2.7000
2.9950		3.3000
3.0050		0.6000
3.0150		3.5000
3.0250		4.1000
3.0350		5.0000
3.0450		5.5000
3.0550		8.7000
3.0650		7.9000
3.0750		9.6000
3.0850		1.0000
3.0950		9.2000
3.1050		8.4000
3.1150		7.9000
3.1250		8.3000
3.1350		15.6000
3.1450		8.5000
3.1550		16.0000
3.1650		10.7000
3.1750		9.3000
3.1850		13.0000
3.1950		16.7000
3.2050		17.7000
3.2150		10.6000
3.2250		12.3000
3.2350		16.7000
3.2450		14.6000
3.2550		15.7000
3.2650		15.9000
3.2750		9.6000
3.2850		14.2000
3.2950		19.3000
3.3050		18.3000
3.3150		23.4000
3.3250		19.5000
3.3350		19.7000
3.3450		18.1000
3.3550		18.4000
3.3650		14.4000
3.3750		16.6000
3.3850		13.4000
3.3950		13.2000
3.4050		12.7000
3.4150		12.2000
3.4250		14.2000
3.4350		18.9000
3.4450		16.5000
3.4550		16.5000
3.4650		17.8000
3.4750		10.8000
3.4850		9.2000
3.4950		10.2000
3.5050		11.5000
3.5150		13.8000
3.5250		16.2000
3.5350		16.6000
3.5450		20.0000
3.5550		16.9000
3.5650		18.1000
3.5750		15.7000
3.5850		16.7000
3.5950		14.6000
3.6050		20.0000
3.6150		16.7000
3.6250		24.2000
3.6350		18.8000
3.6450		13.9000
3.6550		14.8000
3.6650		18.6000
3.6750		21.5000
3.6850		21.2000
3.6950		16.0000
3.7050		15.5000
3.7150		18.0000
3.7250		15.9000
3.7350		13.6000
3.7450		16.0000
3.7550		21.0000
3.7650		18.8000
